,Player,Year,Salaries,Status,Z-Score Salary
2484,Bobby Portis,2017,1404600,ARKANSAS,-0.5300050543391136
2485,Jonathon Simmons,2017,874636,HOUSTON,0.7071067811865475
2486,Brook Lopez,2017,21165675,STANFORD,1.0796448106140095
2487,Thaddeus Young,2017,12078652,GATECH,0.9037255502878471
2488,Brandon Ingram,2017,5281680,DUKE,-1.0
2489,Rondae Hollis-Jefferson,2017,1395600,ARIZONA,-0.4979269041901152
2490,Derrick Favors,2017,11050000,GATECH,0.4531268311234393
2491,Willie Cauley-Stein,2017,3551160,KENTUCKY,-0.4885952147755773
2492,DeAndre Jordan,2017,21165675,TEXASAM,1.0527050403838838
2493,Al Horford,2017,26540100,FLORIDA,1.233411327680773
2494,Austin Rivers,2017,11000000,DUKE,0.5601213989984987
2495,Courtney Lee,2017,11242000,WKENTUCKY,2.1385855138909666
2496,Terry Rozier,2017,1906440,LOUISVILLE,-0.4966027596503111
2497,Ish Smith,2017,6000000,WAKE,1.0866593692372122
2498,Rodney Hood,2017,1406520,DUKE,-0.605772399779916
2499,Justin Holiday,2017,1015696,WASHINGTON,-0.8491046602549178
2500,Frank Kaminsky,2017,2730000,WISCONSIN,0.7071067811865476
2501,Kelly Olynyk,2017,3094013,GONZAGA,-0.6076856854333113
2502,Wayne Ellington,2017,6000000,UNC,1.7827995091402686
2503,Domantas Sabonis,2017,2440200,GONZAGA,-1.0
2504,Zach Randolph,2017,10000000,MICHIGANST,-0.14227104161136647
2505,Darren Collison,2017,5229454,UCLA,0.4334633704495248
2506,Joe Harris,2017,980431,VIRGINIA,-0.6424481395909956
2507,Jeff Green,2017,15000000,GEORGETOWN,2.017589981633089
2508,Tyler Johnson,2017,5628000,FRESNOST,0.5427313578175343
2509,Markieff Morris,2017,7400000,KANSAS,0.6088885936387877
2510,Yogi Ferrell,2017,409300,INDIANA,-0.7071067811865475
2511,Montrezl Harrell,2017,1045000,LOUISVILLE,-0.48869374959673173
2512,Kent Bazemore,2017,15730337,OLDDOM,0.7681588674524571
2513,Myles Turner,2017,2380440,TEXAS,-0.49190970546373175
2514,Jamal Crawford,2017,13253012,MICHIGAN,1.6190880060534036
2515,Patty Mills,2017,3200000,STMARYSCA,-0.5294159891237169
2516,Wesley Matthews,2017,17145838,MARQUETTE,0.8394205614367755
2517,J.J. Barea,2017,4096950,NEASTERN,0.36543017251917426
2518,Elfrid Payton,2017,2613600,ULALA,1.0
2519,James Johnson,2017,4000000,WAKE,1.2429969656597906
2520,Trevor Ariza,2017,7800000,UCLA,0.11909272052825168
2521,Draymond Green,2017,15330435,MICHIGANST,0.7296150106408122
2522,Jae Crowder,2017,6286408,MARQUETTE,0.6406665917985894
2523,D.J. Augustin,2017,7250000,TEXAS,1.258836599792548
2524,Dwyane Wade,2017,23200000,MARQUETTE,1.4782690602201103
2525,Lance Stephenson,2017,5371672,CINCY,0.3856853580825118
2526,Robin Lopez,2017,13219250,STANFORD,0.8590505040545787
2527,Hassan Whiteside,2017,22116750,MARSHALL,0.6215911606656688
2528,Marvin Williams,2017,12250000,UNC,1.1867685095105611
2529,Wilson Chandler,2017,11233146,DEPAUL,1.0647914147748134
2530,Marcus Morris,2017,4625000,KANSAS,0.6531717508353196
2531,Trey Lyles,2017,2340600,KENTUCKY,-0.493658331629767
2532,Anthony Tolliver,2017,8000000,CREIGHTON,1.424508358377953
2533,Troy Daniels,2017,3332940,VCU,0.7071067811865475
2534,Reggie Bullock,2017,2255644,UNC,-0.7071067811865475
2535,Jerami Grant,2017,980431,SYRACUSE,-0.4696079368482226
2536,Michael Kidd-Gilchrist,2017,13000000,KENTUCKY,0.5773502691896256
2537,Kyle Korver,2017,5239437,CREIGHTON,0.22214172006667504
2538,Dwight Powell,2017,8375000,STANFORD,0.5895854336597902
2539,Mike Scott,2017,3333333,VIRGINIA,0.6450254576855119
2540,George Hill,2017,8000000,IUPUI,0.05483452549261656
2541,John Henson,2017,12267606,UNC,1.1696588507771895
2542,Fred VanVleet,2017,543471,WICHITAST,-0.6611145371065351
2543,Rudy Gay,2017,13333333,UCONN,0.36198689218932706
2544,Dejounte Murray,2017,1180080,WASHINGTON,-0.7071067811865475
2545,Cory Joseph,2017,7315000,TEXAS,0.745721218587474
2546,Evan Turner,2017,16393443,OHIOST,1.52547901728716
2547,Al-Farouq Aminu,2017,7680965,WAKE,1.0783741123749064
2548,Shabazz Napier,2017,1350120,UCONN,-0.7071067811865475
2549,Doug McDermott,2017,2483040,CREIGHTON,-0.4979253335022915
2550,Jerian Grant,2017,1643040,NOTREDAME,-0.0005654508793324747
2551,Dewayne Dedmon,2017,2898000,USC,-0.22531378373237915
2552,Ryan Anderson,2017,18735364,CALIFORNIA,1.8719289482086934
2553,Danny Green,2017,10000000,UNC,1.0024347371454283
2554,Stanley Johnson,2017,2969880,ARIZONA,0.0
2555,Devin Harris,2017,4227996,WISCONSIN,-0.1297743933213765
2556,Pascal Siakam,2017,1196040,NMSTATE,-0.8735162520518347
2557,Alex Len,2017,4823621,MARYLAND,1.4217612254467598
2558,Kyle Anderson,2017,1192080,UCLA,-0.5052615258501724
2559,Nick Young,2017,5443918,USC,1.1233238824354153
2560,Jakob Poeltl,2017,2703960,UTAH,-1.0
2561,Raymond Felton,2017,1551659,UNC,-1.4731358706795956
2562,Marquese Chriss,2017,2941440,WASHINGTON,-0.7071067811865476
2563,Delon Wright,2017,1577280,UTAH,-0.639604708665121
2564,David Nwaba,2017,73528,CALPOLY,-0.7071067811865475
2565,Bryn Forbes,2017,543471,MICHIGANST,-0.8426607669090742
2566,Tyler Ulis,2017,918369,KENTUCKY,-0.7071067811865476
2567,Ian Clark,2017,1015696,BELMONT,-0.47554261883130905
2568,Kyle O'Quinn,2017,3918750,NORFOLKST,0.7071067811865476
2569,Marcus Smart,2017,3578880,OKSTATE,-0.5688734628911418
2570,Garrett Temple,2017,8000000,LSU,0.9119521087196272
2571,Rajon Rondo,2017,14000000,KENTUCKY,1.292634610422006
2572,Justise Winslow,2017,2593440,DUKE,-0.7071067811865476
2573,Mason Plumlee,2017,2328530,DUKE,-0.5248561833125543
2574,Greg Monroe,2017,17145838,GEORGETOWN,1.3311612104235024
2575,Tony Snell,2017,2368327,NMEXICO,-0.59817908175194
2576,P.J. Tucker,2017,5300000,TEXAS,0.16686976839427853
2577,David West,2017,1551659,XAVIER,-1.240490959801919
2578,Alec Burks,2017,9904495,COLORADO,0.5455261997414527
2579,Jodie Meeks,2017,6540000,KENTUCKY,1.7772144240558914
2580,Aron Baynes,2017,6500000,WASHST,0.851820671070465
2581,T.J. McConnell,2017,874636,ARIZONA,-0.4806612390017789
2582,Kosta Koufos,2017,8046500,OHIOST,1.3466673756091418
2583,Shelvin Mack,2017,2433334,BUTLER,-0.214638194397823
2584,Gorgui Dieng,2017,2348782,LOUISVILLE,-0.5394987060895469
2585,Jarrett Jack,2017,1571705,GATECH,-0.7344731801582575
2586,Luc Mbah a Moute,2017,2203000,UCLA,0.2133359715481482
2587,Tyler Zeller,2017,8000000,UNC,1.481456973918253
2588,Pat Connaughton,2017,874636,NOTREDAME,-1.1287811190087509
2589,Trevor Booker,2017,9250000,CLEMSON,1.7227904329590107
2590,Dante Cunningham,2017,3000000,VILLANOVA,1.262442502309805
2591,Tyus Jones,2017,1339680,DUKE,-0.5399710641244004
2592,Ed Davis,2017,6666667,UNC,1.4736083391895485
2593,Wesley Johnson,2017,5628000,SYRACUSE,1.3996429449882721
2594,Maurice Harkless,2017,8988764,STJOHNS,0.6351539500164838
2595,Norman Powell,2017,874636,UCLA,-0.5278357442244593
2596,Andre Iguodala,2017,11131368,ARIZONA,0.31429970011548586
2597,Corey Brewer,2017,7612172,FLORIDA,1.5086971500062385
2598,Joe Johnson,2017,11000000,ARKANSAS,-0.25804160832888096
2599,Langston Galloway,2017,5200000,STJOSEPHS,0.37332997800581363
2600,Patrick Patterson,2017,6050000,KENTUCKY,0.9695244336747281
2601,Vince Carter,2017,4264057,UNC,-0.8930355832186042
2602,JaVale McGee,2017,1403611,NEVADA,-0.4940204331355222
2603,Tristan Thompson,2017,15330435,TEXAS,0.9945062239667313
2604,Sam Dekker,2017,1720560,WISCONSIN,0.7071067811865476
2605,Lance Thomas,2017,6191000,DUKE,0.7071067811865476
2606,Treveon Graham,2017,543471,VCU,-0.7071067811865476
2607,Kevon Looney,2017,1182840,UCLA,-0.7071067811865475
2608,Cheick Diallo,2017,543471,KANSAS,-0.7071067811865475
2609,Malik Beasley,2017,1627320,FLORIDAST,-1.0002728884487757
2610,Tarik Black,2017,6191000,KANSAS,0.7071067811865475
2611,Tim Frazier,2017,2090000,PENNST,0.6494071245249147
2612,James Harden,2018,28299399,ARIZONAST,1.2903148410293006
2613,Paul George,2018,19300000,FRESNOST,0.5686598917570899
2614,Kemba Walker,2018,12000000,UCONN,0.7998856325500543
2615,Bradley Beal,2018,23775506,FLORIDA,0.907098167435056
2616,Damian Lillard,2018,26153057,WEBERST,1.0645336500871634
2617,Kevin Durant,2018,25000000,TEXAS,1.15878724873151
2618,Stephen Curry,2018,34682550,DAVIDSON,2.291442961198614
2619,Karl-Anthony Towns,2018,6216840,KENTUCKY,-0.22142893400053926
2620,Blake Griffin,2018,29512900,OKLAHOMA,1.7635162761965368
2621,Donovan Mitchell,2018,2621280,LOUISVILLE,-0.7071067811865476
2622,Joel Embiid,2018,6100266,KANSAS,-0.5213984081461907
2623,LaMarcus Aldridge,2018,21461010,TEXAS,1.2546367357880985
2624,D'Angelo Russell,2018,5562360,OHIOST,0.7071067811865476
2625,Devin Booker,2018,2319360,KENTUCKY,-0.3673511458177304
2626,Buddy Hield,2018,3675480,OKLAHOMA,0.0
2627,Klay Thompson,2018,17826150,WASHST,1.2177628253837
2628,Russell Westbrook,2018,28299399,UCLA,1.1821776376533184
2629,Tobias Harris,2018,16000000,TENNESSEE,0.44285377478100746
2630,DeMar DeRozan,2018,27739975,USC,1.3275394664972582
2631,Kyrie Irving,2018,18868626,DUKE,0.9105998515207003
2632,Kawhi Leonard,2018,18868625,SANDIEGOST,0.9819349688245715
2633,Julius Randle,2018,4149242,KENTUCKY,-0.1204291083486434
2634,Zach LaVine,2018,3202217,UCLA,-0.5176086950992159
2635,Mike Conley,2018,28530608,OHIOST,1.7595022744084816
2636,Anthony Davis,2018,23775506,KENTUCKY,0.9060085296313545
2637,Jrue Holiday,2018,25686667,UCLA,1.3298570413234696
2638,Khris Middleton,2018,14100000,TEXASAM,0.9086080104652272
2639,De'Aaron Fox,2018,4609200,KENTUCKY,-0.7071067811865476
2640,J.J. Redick,2018,23000000,DUKE,2.495089375730838
2641,Andre Drummond,2018,23775506,UCONN,1.0648597975746668
2642,Jamal Murray,2018,3355320,KENTUCKY,0.0
2643,Jordan Clarkson,2018,11562500,MISSOURI,0.6298968574417774
2644,Montrezl Harrell,2018,1471382,LOUISVILLE,1.1503732620127867
2645,Pascal Siakam,2018,1312611,NMSTATE,-0.21725029750621722
2646,Ben Simmons,2018,6168840,LSU,0.0
2647,Andrew Wiggins,2018,7574322,KANSAS,-0.2878141599360272
2648,Kyle Kuzma,2018,1423560,UTAH,-0.7071067811865476
2649,Harrison Barnes,2018,23112004,UNC,0.9108272283847078
2650,Reggie Jackson,2018,16000000,BOSTONCOLL,1.7841097415068283
2651,Aaron Gordon,2018,5504419,ARIZONA,-0.31545904504637023
2652,Jayson Tatum,2018,5645400,DUKE,-0.7071067811865475
2653,Eric Bledsoe,2018,14500000,KENTUCKY,0.6822952788987994
2654,Terrence Ross,2018,10500000,WASHINGTON,1.28598822108063
2655,Jimmy Butler,2018,18696918,MARQUETTE,0.859017048804308
2656,Josh Richardson,2018,1471382,TENNESSEE,-0.5132617637080545
2657,Jeremy Lamb,2018,7000000,UCONN,0.7225981048193648
2658,Spencer Dinwiddie,2018,1524305,COLORADO,0.715505119580621
2659,Steven Adams,2018,22471911,PITT,1.2106734877063767
2660,Eric Gordon,2018,12943020,INDIANA,-0.40223977026725993
2661,Jerami Grant,2018,1524305,SYRACUSE,-0.303020095701935
2662,Dwyane Wade,2018,17878652,MARQUETTE,0.6722370544360649
2663,Marcus Morris,2018,5000000,KANSAS,0.8976619372423149
2664,Domantas Sabonis,2018,2550000,GONZAGA,0.0
2665,Joe Harris,2018,1524305,VIRGINIA,-0.5097063069221014
2666,Thaddeus Young,2018,12921348,GATECH,1.0996860918509521
2667,Brook Lopez,2018,22642350,STANFORD,1.246882075887337
2668,Malcolm Brogdon,2018,1312611,VIRGINIA,-0.7071067811865476
2669,Myles Turner,2018,2483040,TEXAS,-0.2711974701511335
2670,Bryn Forbes,2018,1312611,MICHIGANST,-0.2623670086233898
2671,Willie Cauley-Stein,2018,3704160,KENTUCKY,-0.22763222062227648
2672,Jaylen Brown,2018,4956480,CALIFORNIA,0.0
2673,Jae Crowder,2018,6796117,MARQUETTE,0.798141713524608
2674,Brandon Ingram,2018,5519400,DUKE,0.0
2675,D.J. Augustin,2018,7250000,TEXAS,1.258836599792548
2676,Rudy Gay,2018,8406000,UCONN,-0.41336354430730965
2677,Jeff Green,2018,2116955,GEORGETOWN,-1.0251128952621498
2678,Kentavious Caldwell-Pope,2018,17745894,GEORGIA,1.684371285330138
2679,Jabari Parker,2018,6782392,DUKE,0.7071067811865476
2680,Kyle Lowry,2018,28903704,VILLANOVA,1.752009109539564
2681,Al Horford,2018,27734405,FLORIDA,1.3540384128951952
2682,Derrick Rose,2018,2533488,MEMPHIS,-0.5935445057732447
2683,Malik Beasley,2018,1700640,FLORIDAST,0.0005460004849611221
2684,Chris Paul,2018,24268959,WAKE,0.7484117207943806
2685,Derrick Favors,2018,12000000,GATECH,0.654376083051254
2686,JaVale McGee,2018,2116955,NEVADA,-0.3286846952588433
2687,Hassan Whiteside,2018,23775506,MARSHALL,0.7554936942254078
2688,Paul Millsap,2018,30769231,LATECH,1.94692171853534
2689,Jarrett Allen,2018,1713720,TEXAS,-0.7071067811865475
2690,Trevor Ariza,2018,7400000,UCLA,-0.0012102478620059922
2691,Justin Holiday,2018,4500000,WASHINGTON,0.865943546631533
2692,Alex Len,2018,4187599,MARYLAND,0.0515886595670002
2693,Darren Collison,2018,10000000,UCLA,2.0252718776068552
2694,Monte Morris,2018,77250,IOWAST,-0.7071067811865476
2695,Wesley Matthews,2018,17884175,MARQUETTE,0.9446162501711404
2696,Justise Winslow,2018,2705040,DUKE,0.7071067811865476
2697,Gordon Hayward,2018,29727900,BUTLER,1.3914231640249808
2698,Danny Green,2018,10000000,UNC,1.0024347371454283
2699,Dwight Powell,2018,9003125,STANFORD,0.7266116481612661
2700,Patty Mills,2018,10714286,STMARYSCA,1.1669367100224948
2701,Rodney Hood,2018,2386864,DUKE,0.42794619562077213
2702,Kelly Olynyk,2018,12007169,GONZAGA,1.042692506587522
2703,Damyean Dotson,2018,1100000,HOUSTON,-0.7071067811865476
2704,Kent Bazemore,2018,16910112,OLDDOM,0.9079788488174052
2705,T.J. Warren,2018,3152930,NCSTATE,-0.3450177827147883
2706,Al-Farouq Aminu,2018,7319035,WAKE,0.9442052845316595
2707,DeAndre Jordan,2018,22642350,TEXASAM,1.221592114258466
2708,Marvin Williams,2018,13168750,UNC,1.4708445880961836
2709,Taj Gibson,2018,14000000,USC,1.4492949801329864
2710,DeMarre Carroll,2018,14800000,MISSOURI,0.9934181071407604
2711,Bam Adebayo,2018,2490360,KENTUCKY,-0.7071067811865476
2712,Reggie Bullock,2018,2500000,UNC,0.7071067811865475
2713,Marcus Smart,2018,4538019,OKSTATE,-0.3088377435448204
2714,Terry Rozier,2018,1988520,LOUISVILLE,-0.3540748864248525
2715,Jeremy Lin,2018,12000000,HARVARD,0.7705247229101774
2716,Tyreke Evans,2018,3290000,MEMPHIS,-0.7062151880529609
2717,Robin Lopez,2018,13788500,STANFORD,0.9654474699017452
2718,Fred VanVleet,2018,1312611,WICHITAST,-0.48931813455369766
2719,Dewayne Dedmon,2018,6900000,USC,1.0934347842277319
2720,DeAndre' Bembry,2018,1567200,STJOSEPHS,-0.7071067811865476
2721,Victor Oladipo,2018,21000000,INDIANA,1.7799856406381498
2722,Langston Galloway,2018,6666667,STJOSEPHS,0.830169037263112
2723,Derrick White,2018,1404600,COLORADO,-0.7071067811865475
2724,John Wall,2018,18063850,KENTUCKY,1.3487339754926522
2725,Delon Wright,2018,1645200,UTAH,-0.5127715838195143
2726,Malik Monk,2018,2904480,KENTUCKY,-0.7071067811865475
2727,Mason Plumlee,2018,14041096,DUKE,1.3776318909758682
2728,E'Twaun Moore,2018,8445024,PURDUE,0.8565893885108756
2729,Trey Burke,2018,784160,MICHIGAN,-1.1480575179319843
2730,Avery Bradley,2018,8808989,TEXAS,0.5524017351592744
2731,Tyler Johnson,2018,5821260,FRESNOST,0.6112905423524617
2732,Austin Rivers,2018,11825000,DUKE,0.7242758465679058
2733,Luke Kennard,2018,2759280,DUKE,-0.7071067811865475
2734,JaMychal Green,2018,8533333,ALABAMA,0.93822948167055
2735,Dorian Finney-Smith,2018,1312611,FLORIDA,-0.7071067811865476
2736,P.J. Tucker,2018,7590035,TEXAS,0.9527130178209847
2737,Kyle Korver,2018,7000000,CREIGHTON,1.079689990136011
2738,Patrick Beverley,2018,5513514,ARKANSAS,0.41848780271260194
2739,Garrett Temple,2018,8000000,LSU,0.9119521087196272
2740,Justin Jackson,2018,2365560,UNC,-0.7071067811865476
2741,Seth Curry,2018,3028410,DUKE,0.6766768788267499
2742,Noah Vonleh,2018,4031018,INDIANA,1.1520558129252456
2743,Doug McDermott,2018,3294994,CREIGHTON,-0.12040424661113655
2744,Vince Carter,2018,8000000,UNC,-0.28552769679887496
2745,Alec Burks,2018,10845506,COLORADO,0.7422992262466939
2746,Markieff Morris,2018,8000000,KANSAS,0.7967790636259822
2747,Trey Lyles,2018,2441400,KENTUCKY,-0.2992137131002495
2748,Ryan Arcidiacono,2018,77250,VILLANOVA,-0.7071067811865476
2749,Cory Joseph,2018,7630000,TEXAS,0.8430626372267692
2750,Rondae Hollis-Jefferson,2018,1455720,ARIZONA,-0.386514209662577
2751,Josh Hart,2018,1394520,VILLANOVA,-0.7071067811865475
2752,Norman Powell,2018,1471382,UCLA,-0.3857058163679046
2753,Jamal Crawford,2018,15270762,MICHIGAN,2.1313457997037464
2754,Rodney McGruder,2018,1312611,KANSASST,-0.7071067811865476
2755,Kevon Looney,2018,1471382,UCLA,0.7071067811865475
2756,Cody Zeller,2018,12584270,INDIANA,0.7723621317284601
2757,Frank Jackson,2018,815615,DUKE,-0.7071067811865475
2758,Evan Turner,2018,17131148,OHIOST,1.6552103585843112
2759,Lance Stephenson,2018,4180000,CINCY,0.0365139815558501
2760,Draymond Green,2018,16400000,MICHIGANST,0.8621654823641021
2761,Gorgui Dieng,2018,14112360,LOUISVILLE,1.2088468207260041
2762,T.J. McConnell,2018,1471382,ARIZONA,0.6984015651641612
2763,Ed Davis,2018,6352531,UNC,1.3346744914571282
2764,Tyus Jones,2018,1471382,DUKE,-0.29859019670666603
2765,Lonzo Ball,2018,6286560,UCLA,-0.7071067811865475
2766,Robert Covington,2018,16698103,TENNST,1.4697794486768043
2767,Iman Shumpert,2018,10337079,GATECH,1.006074848053973
2768,Maurice Harkless,2018,10662922,STJOHNS,1.0120058754231742
2769,Mike Scott,2018,1709538,VIRGINIA,-0.3952864137157909
2770,George Hill,2018,20000000,IUPUI,1.6691093859850636
2771,Stanley Johnson,2018,3097800,ARIZONA,1.0
2772,Mike Muscala,2018,5000000,BUCKNELL,1.15426399064939
2773,Tony Snell,2018,9821429,NMEXICO,1.0055010244119595
2774,Torrey Craig,2018,77250,USCUPSTATE,-0.7071067811865475
2775,Shelvin Mack,2018,6000000,BUTLER,1.4011714784112983
2776,Devin Harris,2018,4402546,WISCONSIN,-0.061122959373729
2777,Michael Kidd-Gilchrist,2018,13000000,KENTUCKY,0.5773502691896256
2778,Royce O'Neale,2018,815615,BAYLOR,-0.7071067811865475
2779,Jakob Poeltl,2018,2825640,UTAH,0.0
2780,Pat Connaughton,2018,1471382,NOTREDAME,0.35370147809052077
2781,Yogi Ferrell,2018,1312611,INDIANA,0.7071067811865475
2782,J.J. Barea,2018,3903900,NEASTERN,0.2545212298413937
2783,Ian Clark,2018,1577230,BELMONT,1.149031104016676
2784,Nik Stauskas,2018,3807146,MICHIGAN,1.1481352991892968
2785,Andre Iguodala,2018,14814815,ARIZONA,1.027299540717495
2786,Cheick Diallo,2018,1312611,KANSAS,0.7071067811865475
2787,Nerlens Noel,2018,4187599,KENTUCKY,0.9409563384954513
2788,Sterling Brown,2018,815615,SMETHODIST,-0.7071067811865475
2789,Meyers Leonard,2018,9904495,ILLINOIS,0.7071067811865476
2790,Kyle Anderson,2018,2151704,UCLA,-0.2117956177878215
2791,Anthony Tolliver,2018,5290000,CREIGHTON,0.13426181720006108
2792,Tim Frazier,2018,2000000,PENNST,0.5021596609868364
2793,Jared Dudley,2018,10000000,BOSTONCOLL,2.2976160697319963
2794,Jerian Grant,2018,1713840,NOTREDAME,1.0002826055391478
2795,Abdel Nader,2018,1167333,IOWAST,-0.7071067811865476
2796,Georges Niang,2018,177250,IOWAST,-0.7071067811865475
2797,Patrick Patterson,2018,5192000,KENTUCKY,0.5204437746301798
2798,Dante Cunningham,2018,2300000,VILLANOVA,0.5070113410682331
2799,MarShon Brooks,2018,86118,PROVIDENCE,-0.7071067811865475
2800,Markelle Fultz,2018,7026240,WASHINGTON,-0.7071067811865475
2801,Carmelo Anthony,2018,26243760,SYRACUSE,1.2083928622550562
2802,Damian Jones,2018,1312611,VANDY,-0.7071067811865476
2803,John Henson,2018,11422536,UNC,1.0101090845795544
2804,Luc Mbah a Moute,2018,2116955,UCLA,0.1504384182990698
2805,Tyler Ulis,2018,1312611,KENTUCKY,0.7071067811865476
2806,James Harden,2019,30570000,ARIZONAST,1.5077891374086259
2807,Damian Lillard,2019,27977689,WEBERST,1.214331107904856
2808,Devin Booker,2019,3314365,KENTUCKY,1.1317208522862796
2809,Bradley Beal,2019,25434262,FLORIDA,1.0649862411829425
2810,Donovan Mitchell,2019,3111480,LOUISVILLE,0.7071067811865476
2811,Anthony Davis,2019,25434263,KENTUCKY,1.0752710828278729
2812,Russell Westbrook,2019,35665000,UCLA,1.8491200770808864
2813,Jayson Tatum,2019,6700800,DUKE,0.7071067811865475
2814,Kawhi Leonard,2019,23114066,SANDIEGOST,1.4305237665408634
2815,Zach LaVine,2019,19500000,UCLA,1.1527064277956858
2816,DeMar DeRozan,2019,27739975,USC,1.3275394664972582
2817,Brandon Ingram,2019,5757120,DUKE,1.0
2818,Tobias Harris,2019,14800000,TENNESSEE,0.24586306022286866
2819,Buddy Hield,2019,3833760,OKLAHOMA,1.0
2820,Pascal Siakam,2019,1544951,NMSTATE,1.0907665495580505
2821,T.J. Warren,2019,11750000,NCSTATE,1.4912587223013463
2822,Spencer Dinwiddie,2019,1656092,COLORADO,0.9959150043890098
2823,Khris Middleton,2019,13000000,TEXASAM,0.7591446021143784
2824,Julius Randle,2019,8641000,KENTUCKY,1.7568489063890946
2825,Chris Paul,2019,35654150,WAKE,2.048738835074637
2826,Andrew Wiggins,2019,25467250,KANSAS,1.781078201857142
2827,Joel Embiid,2019,25467250,KANSAS,1.1529479221931966
2828,Jrue Holiday,2019,26131111,UCLA,1.3707780502641207
2829,Jaylen Brown,2019,5169960,CALIFORNIA,1.0
2830,Jimmy Butler,2019,19841627,MARQUETTE,0.9839684049901255
2831,Domantas Sabonis,2019,2659800,GONZAGA,1.0
2832,Bam Adebayo,2019,2955840,KENTUCKY,0.7071067811865476
2833,Kemba Walker,2019,12000000,UCONN,0.7998856325500543
2834,Terry Rozier,2019,3050389,LOUISVILLE,1.4898082789509333
2835,Kyle Lowry,2019,31000000,VILLANOVA,1.9538148600695915
2836,Jamal Murray,2019,3499800,KENTUCKY,1.0
2837,Jordan Clarkson,2019,12500000,MISSOURI,0.7782886623478619
2838,De'Aaron Fox,2019,5470920,KENTUCKY,0.7071067811865476
2839,Harrison Barnes,2019,24107258,UNC,1.0018712041361744
2840,Hassan Whiteside,2019,24434262,MARSHALL,0.8086715560674625
2841,Paul George,2019,30560700,FRESNOST,1.6698513976427107
2842,Marcus Morris,2019,5375000,KANSAS,1.1421521236493102
2843,Terrence Ross,2019,10500000,WASHINGTON,1.28598822108063
2844,Andre Drummond,2019,25434262,UCONN,1.2112830585494836
2845,LaMarcus Aldridge,2019,22347015,TEXAS,1.3858040211138536
2846,Joe Harris,2019,8333333,VIRGINIA,1.152154446513097
2847,Alec Burks,2019,11536515,COLORADO,0.8867948084156166
2848,Kevin Love,2019,24119025,UCLA,1.2595319028273386
2849,Fred VanVleet,2019,8653847,WICHITAST,1.150432671660233
2850,Ben Simmons,2019,6434520,LSU,1.0
2851,Karl-Anthony Towns,2019,7839435,KENTUCKY,1.4640408225402528
2852,J.J. Redick,2019,12250000,DUKE,0.6931889245332905
2853,Eric Bledsoe,2019,15000000,KENTUCKY,0.7617022143737644
2854,Gordon Hayward,2019,31214295,BUTLER,1.5133743465612757
2855,Derrick Rose,2019,2176260,MEMPHIS,-0.6414228531158224
2856,Carmelo Anthony,2019,27928140,SYRACUSE,1.4039358418392716
2857,Aaron Gordon,2019,21590909,ARIZONA,1.783529277581678
2858,Malcolm Brogdon,2019,1544951,VIRGINIA,0.7071067811865476
2859,Will Barton,2019,11830358,MEMPHIS,1.4484399852762786
2860,Robert Covington,2019,10464092,TENNST,0.6185898175793076
2861,Markelle Fultz,2019,8339880,WASHINGTON,0.7071067811865475
2862,Jerami Grant,2019,8333333,SYRACUSE,1.78257560261169
2863,Norman Powell,2019,9367200,UCLA,1.4948799650340432
2864,Brook Lopez,2019,3382000,STANFORD,-0.9344024059432139
2865,Al Horford,2019,28928710,FLORIDA,1.4746654981096174
2866,Seth Curry,2019,2795000,DUKE,0.4719586056546455
2867,Kyle Kuzma,2019,1689840,UTAH,0.7071067811865476
2868,Marcus Smart,2019,11160716,OKSTATE,1.4866661181558558
2869,Jarrett Allen,2019,2034120,TEXAS,0.7071067811865475
2870,Taurean Prince,2019,2526840,BAYLOR,0.7071067811865476
2871,Patty Mills,2019,11571429,STMARYSCA,1.3604370428025196
2872,Derrick White,2019,1667160,COLORADO,0.7071067811865475
2873,Josh Richardson,2019,9367200,TENNESSEE,1.152410861221993
2874,Myles Turner,2019,3294994,TEXAS,1.4754709734259175
2875,Lonzo Ball,2019,7461960,UCLA,0.7071067811865475
2876,Ish Smith,2019,6000000,WAKE,1.0866593692372122
2877,Rudy Gay,2019,10087200,UCONN,-0.14881492260097365
2878,Dejounte Murray,2019,1544951,WASHINGTON,0.7071067811865475
2879,Ben McLemore,2019,5460000,KANSAS,1.1497659530203765
2880,Doug McDermott,2019,7333334,CREIGHTON,1.7572372281965825
2881,Bryn Forbes,2019,3125000,MICHIGANST,1.1050277755324638
2882,Steven Adams,2019,24157304,PITT,1.3666186454221028
2883,Tristan Thompson,2019,17469565,TEXAS,1.3423315979420136
2884,Jae Crowder,2019,7305825,MARQUETTE,0.9556165262995943
2885,Dorian Finney-Smith,2019,1544951,FLORIDA,0.7071067811865476
2886,Langston Galloway,2019,7000000,STJOSEPHS,0.9339959687611364
2887,Mike Conley,2019,30521115,OHIOST,1.9550759888668228
2888,Bobby Portis,2019,2494346,ARKANSAS,1.1534399091955747
2889,Monte Morris,2019,1349383,IOWAST,0.7071067811865476
2890,Thaddeus Young,2019,13764045,GATECH,1.2956468659540736
2891,Josh Hart,2019,1655160,VILLANOVA,0.7071067811865475
2892,Kentavious Caldwell-Pope,2019,12000000,GEORGIA,0.787323910319931
2893,Cody Zeller,2019,13528090,INDIANA,0.9547192676232229
2894,Jeff Teague,2019,19000000,WAKE,2.215891039462759
